"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"411",-4.55e-143,-4.42e-143,-4.42e-143,-4.54e-143,-4.42e-143,-4.42e-143,-4.54e-143,-4.55e-143,-4.42e-143,-4.54e-143,-4.55e-143,-4.42e-143
"412",-1.24e-142,-1.21e-142,-1.2e-142,-1.24e-142,-1.21e-142,-1.2e-142,-1.24e-142,-1.24e-142,-1.2e-142,-1.24e-142,-1.24e-142,-1.21e-142
"413",-3.36e-142,-3.27e-142,-3.27e-142,-3.37e-142,-3.27e-142,-3.27e-142,-3.37e-142,-3.36e-142,-3.27e-142,-3.37e-142,-3.36e-142,-3.27e-142
"414",-9.13e-142,-8.87e-142,-8.89e-142,-9.15e-142,-8.87e-142,-8.89e-142,-9.15e-142,-9.13e-142,-8.89e-142,-9.15e-142,-9.13e-142,-8.87e-142
"415",-2.5e-141,-2.44e-141,-2.42e-141,-2.5e-141,-2.44e-141,-2.42e-141,-2.5e-141,-2.5e-141,-2.42e-141,-2.5e-141,-2.5e-141,-2.44e-141
"416",-6.76e-141,-6.59e-141,-6.59e-141,-6.75e-141,-6.59e-141,-6.59e-141,-6.75e-141,-6.76e-141,-6.59e-141,-6.75e-141,-6.76e-141,-6.59e-141
"417",-1.83e-140,-1.79e-140,-1.82e-140,-1.83e-140,-1.79e-140,-1.82e-140,-1.83e-140,-1.83e-140,-1.82e-140,-1.83e-140,-1.83e-140,-1.79e-140
"418",-5.01e-140,-4.9e-140,-4.96e-140,-5.01e-140,-4.9e-140,-4.96e-140,-5.01e-140,-5.01e-140,-4.96e-140,-5.01e-140,-5.01e-140,-4.9e-140
"419",-1.36e-139,-1.32e-139,-1.33e-139,-1.36e-139,-1.32e-139,-1.33e-139,-1.36e-139,-1.36e-139,-1.33e-139,-1.36e-139,-1.36e-139,-1.32e-139
"420",-3.68e-139,-3.61e-139,-3.57e-139,-3.68e-139,-3.61e-139,-3.57e-139,-3.68e-139,-3.68e-139,-3.57e-139,-3.68e-139,-3.68e-139,-3.61e-139
"421",-1.01e-138,-9.85e-139,-9.79e-139,-1.01e-138,-9.85e-139,-9.79e-139,-1.01e-138,-1.01e-138,-9.79e-139,-1.01e-138,-1.01e-138,-9.85e-139
"422",-2.73e-138,-2.66e-138,-2.65e-138,-2.73e-138,-2.66e-138,-2.65e-138,-2.73e-138,-2.73e-138,-2.65e-138,-2.73e-138,-2.73e-138,-2.66e-138
"423",-7.4e-138,-7.22e-138,-7.19e-138,-7.4e-138,-7.22e-138,-7.19e-138,-7.4e-138,-7.4e-138,-7.19e-138,-7.4e-138,-7.4e-138,-7.22e-138
"424",-2.02e-137,-1.96e-137,-1.97e-137,-2.01e-137,-1.96e-137,-1.97e-137,-2.01e-137,-2.02e-137,-1.97e-137,-2.01e-137,-2.02e-137,-1.96e-137
"425",-5.46e-137,-5.32e-137,-5.34e-137,-5.48e-137,-5.32e-137,-5.34e-137,-5.48e-137,-5.46e-137,-5.34e-137,-5.48e-137,-5.46e-137,-5.32e-137
"426",-1.48e-136,-1.44e-136,-1.45e-136,-1.48e-136,-1.44e-136,-1.45e-136,-1.48e-136,-1.48e-136,-1.45e-136,-1.48e-136,-1.48e-136,-1.44e-136
"427",-4.04e-136,-3.95e-136,-3.96e-136,-4.04e-136,-3.95e-136,-3.96e-136,-4.04e-136,-4.04e-136,-3.96e-136,-4.04e-136,-4.04e-136,-3.95e-136
"428",-1.09e-135,-1.07e-135,-1.07e-135,-1.1e-135,-1.07e-135,-1.07e-135,-1.1e-135,-1.09e-135,-1.07e-135,-1.1e-135,-1.09e-135,-1.07e-135
"429",-2.97e-135,-2.91e-135,-2.91e-135,-2.98e-135,-2.91e-135,-2.91e-135,-2.98e-135,-2.97e-135,-2.91e-135,-2.98e-135,-2.97e-135,-2.91e-135
"430",-8.15e-135,-7.93e-135,-7.95e-135,-8.15e-135,-7.93e-135,-7.95e-135,-8.15e-135,-8.15e-135,-7.95e-135,-8.15e-135,-8.15e-135,-7.93e-135
"431",-2.2e-134,-2.16e-134,-2.16e-134,-2.2e-134,-2.16e-134,-2.16e-134,-2.2e-134,-2.2e-134,-2.16e-134,-2.2e-134,-2.2e-134,-2.16e-134
"432",-5.98e-134,-5.85e-134,-5.83e-134,-5.99e-134,-5.85e-134,-5.83e-134,-5.99e-134,-5.98e-134,-5.83e-134,-5.99e-134,-5.98e-134,-5.85e-134
"433",-1.63e-133,-1.6e-133,-1.59e-133,-1.64e-133,-1.6e-133,-1.59e-133,-1.64e-133,-1.63e-133,-1.59e-133,-1.64e-133,-1.63e-133,-1.6e-133
"434",-4.44e-133,-4.33e-133,-4.32e-133,-4.43e-133,-4.33e-133,-4.32e-133,-4.43e-133,-4.44e-133,-4.32e-133,-4.43e-133,-4.44e-133,-4.33e-133
"435",-1.2e-132,-1.17e-132,-1.17e-132,-1.2e-132,-1.17e-132,-1.17e-132,-1.2e-132,-1.2e-132,-1.17e-132,-1.2e-132,-1.2e-132,-1.17e-132
"436",-3.28e-132,-3.2e-132,-3.19e-132,-3.27e-132,-3.2e-132,-3.19e-132,-3.27e-132,-3.28e-132,-3.19e-132,-3.27e-132,-3.28e-132,-3.2e-132
"437",-8.9e-132,-8.66e-132,-8.64e-132,-8.91e-132,-8.66e-132,-8.64e-132,-8.91e-132,-8.9e-132,-8.64e-132,-8.91e-132,-8.9e-132,-8.66e-132
"438",-2.42e-131,-2.35e-131,-2.35e-131,-2.42e-131,-2.35e-131,-2.35e-131,-2.42e-131,-2.42e-131,-2.35e-131,-2.42e-131,-2.42e-131,-2.35e-131
"439",-6.59e-131,-6.43e-131,-6.43e-131,-6.6e-131,-6.43e-131,-6.43e-131,-6.6e-131,-6.59e-131,-6.43e-131,-6.6e-131,-6.59e-131,-6.43e-131
"440",-1.79e-130,-1.74e-130,-1.75e-130,-1.79e-130,-1.74e-130,-1.75e-130,-1.79e-130,-1.79e-130,-1.75e-130,-1.79e-130,-1.79e-130,-1.74e-130
"441",-4.85e-130,-4.72e-130,-4.74e-130,-4.86e-130,-4.72e-130,-4.74e-130,-4.86e-130,-4.85e-130,-4.74e-130,-4.86e-130,-4.85e-130,-4.72e-130
"442",-1.33e-129,-1.29e-129,-1.3e-129,-1.33e-129,-1.29e-129,-1.3e-129,-1.33e-129,-1.33e-129,-1.3e-129,-1.33e-129,-1.33e-129,-1.29e-129
"443",-3.59e-129,-3.49e-129,-3.51e-129,-3.61e-129,-3.49e-129,-3.51e-129,-3.61e-129,-3.59e-129,-3.51e-129,-3.61e-129,-3.59e-129,-3.49e-129
"444",-9.72e-129,-9.49e-129,-9.53e-129,-9.78e-129,-9.49e-129,-9.53e-129,-9.78e-129,-9.72e-129,-9.53e-129,-9.78e-129,-9.72e-129,-9.49e-129
"445",-2.66e-128,-2.6e-128,-2.6e-128,-2.67e-128,-2.6e-128,-2.6e-128,-2.67e-128,-2.66e-128,-2.6e-128,-2.67e-128,-2.66e-128,-2.6e-128
"446",-7.18e-128,-7.05e-128,-7.05e-128,-7.24e-128,-7.05e-128,-7.05e-128,-7.24e-128,-7.18e-128,-7.05e-128,-7.24e-128,-7.18e-128,-7.05e-128
"447",-1.95e-127,-1.9e-127,-1.9e-127,-1.96e-127,-1.9e-127,-1.9e-127,-1.96e-127,-1.95e-127,-1.9e-127,-1.96e-127,-1.95e-127,-1.9e-127
"448",-5.33e-127,-5.2e-127,-4.87e-127,-5.35e-127,-5.2e-127,-4.87e-127,-5.35e-127,-5.33e-127,-4.87e-127,-5.35e-127,-5.33e-127,-5.2e-127
"449",-1.45e-126,-1.42e-126,-1.41e-126,-1.45e-126,-1.42e-126,-1.41e-126,-1.45e-126,-1.45e-126,-1.41e-126,-1.45e-126,-1.45e-126,-1.42e-126
"450",-3.93e-126,-3.84e-126,-3.66e-126,-3.95e-126,-3.84e-126,-3.66e-126,-3.95e-126,-3.93e-126,-3.66e-126,-3.95e-126,-3.93e-126,-3.84e-126
"451",-1.07e-125,-1.04e-125,-1.03e-125,-1.07e-125,-1.04e-125,-1.03e-125,-1.07e-125,-1.07e-125,-1.03e-125,-1.07e-125,-1.07e-125,-1.04e-125
"452",-2.9e-125,-2.82e-125,-2.83e-125,-2.9e-125,-2.82e-125,-2.83e-125,-2.9e-125,-2.9e-125,-2.83e-125,-2.9e-125,-2.9e-125,-2.82e-125
"453",-7.9e-125,-7.63e-125,-7.35e-125,-7.9e-125,-7.63e-125,-7.35e-125,-7.9e-125,-7.9e-125,-7.35e-125,-7.9e-125,-7.9e-125,-7.63e-125
"454",-2.15e-124,-2.09e-124,-2.08e-124,-2.15e-124,-2.09e-124,-2.08e-124,-2.15e-124,-2.15e-124,-2.08e-124,-2.15e-124,-2.15e-124,-2.09e-124
"455",-5.82e-124,-5.7e-124,-5.65e-124,-5.86e-124,-5.7e-124,-5.65e-124,-5.86e-124,-5.82e-124,-5.65e-124,-5.86e-124,-5.82e-124,-5.7e-124
"456",-1.59e-123,-1.55e-123,-1.54e-123,-1.59e-123,-1.55e-123,-1.54e-123,-1.59e-123,-1.59e-123,-1.54e-123,-1.59e-123,-1.59e-123,-1.55e-123
"457",-4.32e-123,-4.19e-123,-4.2e-123,-4.3e-123,-4.19e-123,-4.2e-123,-4.3e-123,-4.32e-123,-4.2e-123,-4.3e-123,-4.32e-123,-4.19e-123
"458",-1.17e-122,-1.14e-122,-1.14e-122,-1.16e-122,-1.14e-122,-1.14e-122,-1.16e-122,-1.17e-122,-1.14e-122,-1.16e-122,-1.17e-122,-1.14e-122
"459",-3.18e-122,-3.09e-122,-3.1e-122,-3.17e-122,-3.09e-122,-3.1e-122,-3.17e-122,-3.18e-122,-3.1e-122,-3.17e-122,-3.18e-122,-3.09e-122
"460",-8.63e-122,-8.42e-122,-8.43e-122,-8.64e-122,-8.42e-122,-8.43e-122,-8.64e-122,-8.63e-122,-8.43e-122,-8.64e-122,-8.63e-122,-8.42e-122
"461",-2.37e-121,-2.3e-121,-2.31e-121,-2.38e-121,-2.3e-121,-2.31e-121,-2.38e-121,-2.37e-121,-2.31e-121,-2.38e-121,-2.37e-121,-2.3e-121
"462",-6.41e-121,-6.25e-121,-6.25e-121,-6.45e-121,-6.25e-121,-6.25e-121,-6.45e-121,-6.41e-121,-6.25e-121,-6.45e-121,-6.41e-121,-6.25e-121
"463",-1.74e-120,-1.69e-120,-1.7e-120,-1.74e-120,-1.69e-120,-1.7e-120,-1.74e-120,-1.74e-120,-1.7e-120,-1.74e-120,-1.74e-120,-1.69e-120
"464",-4.74e-120,-4.63e-120,-4.62e-120,-4.77e-120,-4.63e-120,-4.62e-120,-4.77e-120,-4.74e-120,-4.62e-120,-4.77e-120,-4.74e-120,-4.63e-120
"465",-1.28e-119,-1.26e-119,-1.24e-119,-1.29e-119,-1.26e-119,-1.24e-119,-1.29e-119,-1.28e-119,-1.24e-119,-1.29e-119,-1.28e-119,-1.26e-119
"466",-3.48e-119,-3.41e-119,-3.38e-119,-3.5e-119,-3.41e-119,-3.38e-119,-3.5e-119,-3.48e-119,-3.38e-119,-3.5e-119,-3.48e-119,-3.41e-119
"467",-9.53e-119,-9.32e-119,-9.25e-119,-9.55e-119,-9.32e-119,-9.25e-119,-9.55e-119,-9.53e-119,-9.25e-119,-9.55e-119,-9.53e-119,-9.32e-119
"468",-2.59e-118,-2.53e-118,-2.55e-118,-2.59e-118,-2.53e-118,-2.55e-118,-2.59e-118,-2.59e-118,-2.55e-118,-2.59e-118,-2.59e-118,-2.53e-118
"469",-7.03e-118,-6.85e-118,-6.88e-118,-7.05e-118,-6.85e-118,-6.88e-118,-7.05e-118,-7.03e-118,-6.88e-118,-7.05e-118,-7.03e-118,-6.85e-118
"470",-1.92e-117,-1.87e-117,-1.88e-117,-1.93e-117,-1.87e-117,-1.88e-117,-1.93e-117,-1.92e-117,-1.88e-117,-1.93e-117,-1.92e-117,-1.87e-117
"471",-5.19e-117,-5.05e-117,-5.07e-117,-5.2e-117,-5.05e-117,-5.07e-117,-5.2e-117,-5.19e-117,-5.07e-117,-5.2e-117,-5.19e-117,-5.05e-117
"472",-1.41e-116,-1.37e-116,-1.36e-116,-1.41e-116,-1.37e-116,-1.36e-116,-1.41e-116,-1.41e-116,-1.36e-116,-1.41e-116,-1.41e-116,-1.37e-116
"473",-3.87e-116,-3.75e-116,-3.75e-116,-3.88e-116,-3.75e-116,-3.75e-116,-3.88e-116,-3.87e-116,-3.75e-116,-3.88e-116,-3.87e-116,-3.75e-116
"474",-1.04e-115,-1.02e-115,-1.01e-115,-1.05e-115,-1.02e-115,-1.01e-115,-1.05e-115,-1.04e-115,-1.01e-115,-1.05e-115,-1.04e-115,-1.02e-115
"475",-2.83e-115,-2.74e-115,-2.75e-115,-2.84e-115,-2.74e-115,-2.75e-115,-2.84e-115,-2.83e-115,-2.75e-115,-2.84e-115,-2.83e-115,-2.74e-115
"476",-7.72e-115,-7.51e-115,-7.56e-115,-7.73e-115,-7.51e-115,-7.56e-115,-7.73e-115,-7.72e-115,-7.56e-115,-7.73e-115,-7.72e-115,-7.51e-115
"477",-2.09e-114,-2.03e-114,-2.05e-114,-2.1e-114,-2.03e-114,-2.05e-114,-2.1e-114,-2.09e-114,-2.05e-114,-2.1e-114,-2.09e-114,-2.03e-114
"478",-5.68e-114,-5.54e-114,-5.55e-114,-5.69e-114,-5.54e-114,-5.55e-114,-5.69e-114,-5.68e-114,-5.55e-114,-5.69e-114,-5.68e-114,-5.54e-114
"479",-1.55e-113,-1.52e-113,-1.51e-113,-1.55e-113,-1.52e-113,-1.51e-113,-1.55e-113,-1.55e-113,-1.51e-113,-1.55e-113,-1.55e-113,-1.52e-113
"480",-4.2e-113,-4.11e-113,-4.11e-113,-4.22e-113,-4.11e-113,-4.11e-113,-4.22e-113,-4.2e-113,-4.11e-113,-4.22e-113,-4.2e-113,-4.11e-113
"481",-1.14e-112,-1.12e-112,-1.11e-112,-1.15e-112,-1.12e-112,-1.11e-112,-1.15e-112,-1.14e-112,-1.11e-112,-1.15e-112,-1.14e-112,-1.12e-112
"482",-3.12e-112,-3.04e-112,-3.05e-112,-3.12e-112,-3.04e-112,-3.05e-112,-3.12e-112,-3.12e-112,-3.05e-112,-3.12e-112,-3.12e-112,-3.04e-112
"483",-8.47e-112,-8.28e-112,-8.23e-112,-8.5e-112,-8.28e-112,-8.23e-112,-8.5e-112,-8.47e-112,-8.23e-112,-8.5e-112,-8.47e-112,-8.28e-112
"484",-2.3e-111,-2.23e-111,-2.24e-111,-2.29e-111,-2.23e-111,-2.24e-111,-2.29e-111,-2.3e-111,-2.24e-111,-2.29e-111,-2.3e-111,-2.23e-111
"485",-6.28e-111,-6.12e-111,-6.12e-111,-6.25e-111,-6.12e-111,-6.12e-111,-6.25e-111,-6.28e-111,-6.12e-111,-6.25e-111,-6.28e-111,-6.12e-111
"486",-1.7e-110,-1.65e-110,-1.66e-110,-1.7e-110,-1.65e-110,-1.66e-110,-1.7e-110,-1.7e-110,-1.66e-110,-1.7e-110,-1.7e-110,-1.65e-110
"487",-4.62e-110,-4.48e-110,-4.48e-110,-4.62e-110,-4.48e-110,-4.48e-110,-4.62e-110,-4.62e-110,-4.48e-110,-4.62e-110,-4.62e-110,-4.48e-110
"488",-1.26e-109,-1.23e-109,-1.23e-109,-1.26e-109,-1.23e-109,-1.23e-109,-1.26e-109,-1.26e-109,-1.23e-109,-1.26e-109,-1.26e-109,-1.23e-109
"489",-3.41e-109,-3.32e-109,-3.33e-109,-3.4e-109,-3.32e-109,-3.33e-109,-3.4e-109,-3.41e-109,-3.33e-109,-3.4e-109,-3.41e-109,-3.32e-109
"490",-9.23e-109,-9.04e-109,-9.01e-109,-9.28e-109,-9.04e-109,-9.01e-109,-9.28e-109,-9.23e-109,-9.01e-109,-9.28e-109,-9.23e-109,-9.04e-109
"491",-2.52e-108,-2.46e-108,-2.47e-108,-2.53e-108,-2.46e-108,-2.47e-108,-2.53e-108,-2.52e-108,-2.47e-108,-2.53e-108,-2.52e-108,-2.46e-108
"492",-6.83e-108,-6.69e-108,-6.68e-108,-6.85e-108,-6.69e-108,-6.68e-108,-6.85e-108,-6.83e-108,-6.68e-108,-6.85e-108,-6.83e-108,-6.69e-108
"493",-1.85e-107,-1.81e-107,-1.81e-107,-1.85e-107,-1.81e-107,-1.81e-107,-1.85e-107,-1.85e-107,-1.81e-107,-1.85e-107,-1.85e-107,-1.81e-107
"494",-5.05e-107,-4.94e-107,-4.95e-107,-5.07e-107,-4.94e-107,-4.95e-107,-5.07e-107,-5.05e-107,-4.95e-107,-5.07e-107,-5.05e-107,-4.94e-107
"495",-1.37e-106,-1.34e-106,-1.34e-106,-1.38e-106,-1.34e-106,-1.34e-106,-1.38e-106,-1.37e-106,-1.34e-106,-1.38e-106,-1.37e-106,-1.34e-106
"496",-3.73e-106,-3.64e-106,-3.62e-106,-3.74e-106,-3.64e-106,-3.62e-106,-3.74e-106,-3.73e-106,-3.62e-106,-3.74e-106,-3.73e-106,-3.64e-106
"497",-1.02e-105,-9.94e-106,-9.89e-106,-1.02e-105,-9.94e-106,-9.89e-106,-1.02e-105,-1.02e-105,-9.89e-106,-1.02e-105,-1.02e-105,-9.94e-106
"498",-2.76e-105,-2.7e-105,-2.68e-105,-2.77e-105,-2.7e-105,-2.68e-105,-2.77e-105,-2.76e-105,-2.68e-105,-2.77e-105,-2.76e-105,-2.7e-105
"499",-7.5e-105,-7.3e-105,-7.3e-105,-7.53e-105,-7.3e-105,-7.3e-105,-7.53e-105,-7.5e-105,-7.3e-105,-7.53e-105,-7.5e-105,-7.3e-105
"500",-2.05e-104,-2e-104,-2e-104,-2.06e-104,-2e-104,-2e-104,-2.06e-104,-2.05e-104,-2e-104,-2.06e-104,-2.05e-104,-2e-104
"501",-5.55e-104,-5.4e-104,-5.4e-104,-5.58e-104,-5.4e-104,-5.4e-104,-5.58e-104,-5.55e-104,-5.4e-104,-5.58e-104,-5.55e-104,-5.4e-104
"502",-1.51e-103,-1.46e-103,-1.43e-103,-1.51e-103,-1.46e-103,-1.43e-103,-1.51e-103,-1.51e-103,-1.43e-103,-1.51e-103,-1.51e-103,-1.46e-103
"503",-4.1e-103,-4e-103,-3.96e-103,-4.12e-103,-4e-103,-3.96e-103,-4.12e-103,-4.1e-103,-3.96e-103,-4.12e-103,-4.1e-103,-4e-103
"504",-1.11e-102,-1.08e-102,-1.08e-102,-1.12e-102,-1.08e-102,-1.08e-102,-1.12e-102,-1.11e-102,-1.08e-102,-1.12e-102,-1.11e-102,-1.08e-102
"505",-3.02e-102,-2.94e-102,-2.94e-102,-3.03e-102,-2.94e-102,-2.94e-102,-3.03e-102,-3.02e-102,-2.94e-102,-3.03e-102,-3.02e-102,-2.94e-102
"506",-8.28e-102,-8.07e-102,-8.09e-102,-8.28e-102,-8.07e-102,-8.09e-102,-8.28e-102,-8.28e-102,-8.09e-102,-8.28e-102,-8.28e-102,-8.07e-102
"507",-2.24e-101,-2.18e-101,-2.18e-101,-2.25e-101,-2.18e-101,-2.18e-101,-2.25e-101,-2.24e-101,-2.18e-101,-2.25e-101,-2.24e-101,-2.18e-101
"508",-6.08e-101,-5.93e-101,-5.92e-101,-6.1e-101,-5.93e-101,-5.92e-101,-6.1e-101,-6.08e-101,-5.92e-101,-6.1e-101,-6.08e-101,-5.93e-101
"509",-1.66e-100,-1.62e-100,-1.62e-100,-1.67e-100,-1.62e-100,-1.62e-100,-1.67e-100,-1.66e-100,-1.62e-100,-1.67e-100,-1.66e-100,-1.62e-100
"510",-4.49e-100,-4.39e-100,-4.38e-100,-4.51e-100,-4.39e-100,-4.38e-100,-4.51e-100,-4.49e-100,-4.38e-100,-4.51e-100,-4.49e-100,-4.39e-100
"511",-1.22e-99,-1.19e-99,-1.19e-99,-1.22e-99,-1.19e-99,-1.19e-99,-1.22e-99,-1.22e-99,-1.19e-99,-1.22e-99,-1.22e-99,-1.19e-99
"512",-3.34e-99,-3.24e-99,-3.26e-99,-3.32e-99,-3.24e-99,-3.26e-99,-3.32e-99,-3.34e-99,-3.26e-99,-3.32e-99,-3.34e-99,-3.24e-99
"513",-9.04e-99,-8.8e-99,-8.82e-99,-9.02e-99,-8.8e-99,-8.82e-99,-9.02e-99,-9.04e-99,-8.82e-99,-9.02e-99,-9.04e-99,-8.8e-99
"514",-2.45e-98,-2.39e-98,-2.38e-98,-2.45e-98,-2.39e-98,-2.38e-98,-2.45e-98,-2.45e-98,-2.38e-98,-2.45e-98,-2.45e-98,-2.39e-98
"515",-6.7e-98,-6.52e-98,-6.55e-98,-6.7e-98,-6.52e-98,-6.55e-98,-6.7e-98,-6.7e-98,-6.55e-98,-6.7e-98,-6.7e-98,-6.52e-98
"516",-1.81e-97,-1.77e-97,-1.77e-97,-1.82e-97,-1.77e-97,-1.77e-97,-1.82e-97,-1.81e-97,-1.77e-97,-1.82e-97,-1.81e-97,-1.77e-97
"517",-4.92e-97,-4.79e-97,-4.79e-97,-4.92e-97,-4.79e-97,-4.79e-97,-4.92e-97,-4.92e-97,-4.79e-97,-4.92e-97,-4.92e-97,-4.79e-97
"518",-1.34e-96,-1.31e-96,-1.27e-96,-1.35e-96,-1.31e-96,-1.27e-96,-1.35e-96,-1.34e-96,-1.27e-96,-1.35e-96,-1.34e-96,-1.31e-96
"519",-3.64e-96,-3.58e-96,-3.5e-96,-3.66e-96,-3.58e-96,-3.5e-96,-3.66e-96,-3.64e-96,-3.5e-96,-3.66e-96,-3.64e-96,-3.58e-96
"520",-9.88e-96,-9.61e-96,-1.07e-95,-9.93e-96,-9.61e-96,-1.07e-95,-9.93e-96,-9.88e-96,-1.07e-95,-9.93e-96,-9.88e-96,-9.61e-96
"521",-2.7e-95,-2.61e-95,-2.74e-95,-2.7e-95,-2.61e-95,-2.74e-95,-2.7e-95,-2.7e-95,-2.74e-95,-2.7e-95,-2.7e-95,-2.61e-95
"522",-7.3e-95,-7.13e-95,-7.23e-95,-7.29e-95,-7.13e-95,-7.23e-95,-7.29e-95,-7.3e-95,-7.23e-95,-7.29e-95,-7.3e-95,-7.13e-95
"523",-1.98e-94,-1.93e-94,-1.95e-94,-1.99e-94,-1.93e-94,-1.95e-94,-1.99e-94,-1.98e-94,-1.95e-94,-1.99e-94,-1.98e-94,-1.93e-94
"524",-5.43e-94,-5.27e-94,-5.31e-94,-5.44e-94,-5.27e-94,-5.31e-94,-5.44e-94,-5.43e-94,-5.31e-94,-5.44e-94,-5.43e-94,-5.27e-94
"525",-1.47e-93,-1.44e-93,-1.44e-93,-1.47e-93,-1.44e-93,-1.44e-93,-1.47e-93,-1.47e-93,-1.44e-93,-1.47e-93,-1.47e-93,-1.44e-93
"526",-3.99e-93,-3.89e-93,-3.9e-93,-4e-93,-3.89e-93,-3.9e-93,-4e-93,-3.99e-93,-3.9e-93,-4e-93,-3.99e-93,-3.89e-93
"527",-1.09e-92,-1.06e-92,-1.06e-92,-1.09e-92,-1.06e-92,-1.06e-92,-1.09e-92,-1.09e-92,-1.06e-92,-1.09e-92,-1.09e-92,-1.06e-92
"528",-2.95e-92,-2.88e-92,-2.88e-92,-2.95e-92,-2.88e-92,-2.88e-92,-2.95e-92,-2.95e-92,-2.88e-92,-2.95e-92,-2.95e-92,-2.88e-92
"529",-8e-92,-7.81e-92,-7.84e-92,-8.01e-92,-7.81e-92,-7.84e-92,-8.01e-92,-8e-92,-7.84e-92,-8.01e-92,-8e-92,-7.81e-92
"530",-2.19e-91,-2.14e-91,-2.14e-91,-2.18e-91,-2.14e-91,-2.14e-91,-2.18e-91,-2.19e-91,-2.14e-91,-2.18e-91,-2.19e-91,-2.14e-91
"531",-5.94e-91,-5.79e-91,-5.78e-91,-5.92e-91,-5.79e-91,-5.78e-91,-5.92e-91,-5.94e-91,-5.78e-91,-5.92e-91,-5.94e-91,-5.79e-91
"532",-1.61e-90,-1.57e-90,-1.58e-90,-1.6e-90,-1.57e-90,-1.58e-90,-1.6e-90,-1.61e-90,-1.58e-90,-1.6e-90,-1.61e-90,-1.57e-90
"533",-4.4e-90,-4.28e-90,-4.29e-90,-4.41e-90,-4.28e-90,-4.29e-90,-4.41e-90,-4.4e-90,-4.29e-90,-4.41e-90,-4.4e-90,-4.28e-90
"534",-1.19e-89,-1.16e-89,-1.16e-89,-1.19e-89,-1.16e-89,-1.16e-89,-1.19e-89,-1.19e-89,-1.16e-89,-1.19e-89,-1.19e-89,-1.16e-89
"535",-3.23e-89,-3.16e-89,-3.15e-89,-3.23e-89,-3.16e-89,-3.15e-89,-3.23e-89,-3.23e-89,-3.15e-89,-3.23e-89,-3.23e-89,-3.16e-89
"536",-8.85e-89,-8.6e-89,-8.61e-89,-8.85e-89,-8.6e-89,-8.61e-89,-8.85e-89,-8.85e-89,-8.61e-89,-8.85e-89,-8.85e-89,-8.6e-89
"537",-2.4e-88,-2.33e-88,-2.33e-88,-2.39e-88,-2.33e-88,-2.33e-88,-2.39e-88,-2.4e-88,-2.33e-88,-2.39e-88,-2.4e-88,-2.33e-88
"538",-6.53e-88,-6.34e-88,-6.33e-88,-6.51e-88,-6.34e-88,-6.33e-88,-6.51e-88,-6.53e-88,-6.33e-88,-6.51e-88,-6.53e-88,-6.34e-88
"539",-1.78e-87,-1.73e-87,-1.72e-87,-1.77e-87,-1.73e-87,-1.72e-87,-1.77e-87,-1.78e-87,-1.72e-87,-1.77e-87,-1.78e-87,-1.73e-87
"540",-4.78e-87,-4.7e-87,-4.69e-87,-4.81e-87,-4.7e-87,-4.69e-87,-4.81e-87,-4.78e-87,-4.69e-87,-4.81e-87,-4.78e-87,-4.7e-87
"541",-1.3e-86,-1.28e-86,-1.27e-86,-1.31e-86,-1.28e-86,-1.27e-86,-1.31e-86,-1.3e-86,-1.27e-86,-1.31e-86,-1.3e-86,-1.28e-86
"542",-3.56e-86,-3.47e-86,-3.48e-86,-3.57e-86,-3.47e-86,-3.48e-86,-3.57e-86,-3.56e-86,-3.48e-86,-3.57e-86,-3.56e-86,-3.47e-86
"543",-9.63e-86,-9.44e-86,-9.44e-86,-9.65e-86,-9.44e-86,-9.44e-86,-9.65e-86,-9.63e-86,-9.44e-86,-9.65e-86,-9.63e-86,-9.44e-86
"544",-2.62e-85,-2.56e-85,-2.57e-85,-2.64e-85,-2.56e-85,-2.57e-85,-2.64e-85,-2.62e-85,-2.57e-85,-2.64e-85,-2.62e-85,-2.56e-85
"545",-7.16e-85,-7.01e-85,-6.99e-85,-7.16e-85,-7.01e-85,-6.99e-85,-7.16e-85,-7.16e-85,-6.99e-85,-7.16e-85,-7.16e-85,-7.01e-85
"546",-1.94e-84,-1.9e-84,-1.89e-84,-1.94e-84,-1.9e-84,-1.89e-84,-1.94e-84,-1.94e-84,-1.89e-84,-1.94e-84,-1.94e-84,-1.9e-84
"547",-5.26e-84,-5.15e-84,-5.14e-84,-5.27e-84,-5.15e-84,-5.14e-84,-5.27e-84,-5.26e-84,-5.14e-84,-5.27e-84,-5.26e-84,-5.15e-84
"548",-1.44e-83,-1.4e-83,-1.4e-83,-1.44e-83,-1.4e-83,-1.4e-83,-1.44e-83,-1.44e-83,-1.4e-83,-1.44e-83,-1.44e-83,-1.4e-83
"549",-3.89e-83,-3.78e-83,-3.79e-83,-3.89e-83,-3.78e-83,-3.79e-83,-3.89e-83,-3.89e-83,-3.79e-83,-3.89e-83,-3.89e-83,-3.78e-83
"550",-1.06e-82,-1.02e-82,-1.02e-82,-1.06e-82,-1.02e-82,-1.02e-82,-1.06e-82,-1.06e-82,-1.02e-82,-1.06e-82,-1.06e-82,-1.02e-82
"551",-2.89e-82,-2.81e-82,-2.81e-82,-2.9e-82,-2.81e-82,-2.81e-82,-2.9e-82,-2.89e-82,-2.81e-82,-2.9e-82,-2.89e-82,-2.81e-82
