"","reconstr_v1","reconstr_v2","reconstr_v3","reconstr_v4","reconstr_v5","reconstr_v6","reconstr_v7","reconstr_v8","reconstr_v9","reconstr_v10","reconstr_v11","reconstr_v12","reconstr_v13","reconstr_v14","reconstr_v15","reconstr_v16","reconstr_v17","reconstr_v18","reconstr_v19","reconstr_v20","reconstr_v21","reconstr_v22","reconstr_v23","reconstr_v24","reconstr_v25","reconstr_v26","reconstr_v27","reconstr_v28","reconstr_v29","reconstr_v30","reconstr_v31","reconstr_v32","reconstr_v33","reconstr_v34","reconstr_v35","reconstr_v36","reconstr_v37","reconstr_v38","reconstr_v39","reconstr_v40","reconstr_v41","reconstr_v42","reconstr_v43","reconstr_v44","reconstr_v45","reconstr_v46","reconstr_v47","reconstr_v48","reconstr_v49","reconstr_v50"
"11",0.581612246995814,-1.79719908447887,-1.79934603101224,0.614724002401118,0.600491116927427,3.37325653782154,-0.697060546654911,1.04264988133868,-0.553408419292918,7.97683670712205,3.56097496661544,-0.137758390064704,1.54687901571612,-1.28777160737453,9.12450790246954,0.553924064137062,2.28410964007678,-1.4804898505666,4.14317390303654,4.13142756049265,-1.06920707077354,-1.26879836868173,0.834418116869478,5.64937181602245,6.05618605281128,-1.67748695785369,0.835004637084523,2.81603543268053,6.41932330827019,0.465644214438648,2.20051270653174,3.35278872714032,3.04720791735255,0.471072909546196,8.91188035266639,5.00836080162345,0.615130073052541,1.00290348037249,3.32417632989471,-0.603895897371903,-2.41646435232842,0.697819363287671,3.69454477992888,0.971153317502186,5.32461826489428,4.36061735254493,1.45399371289886,-0.104297698840571,-0.407778512799475,-0.45147888635325
"12",0.193486427549449,-1.92214467947887,-1.92446624001224,0.445624037223328,0.600491116927427,3.57723638571104,-0.697060546654911,1.04264988133868,0.925596809707083,8.15223441529739,4.9697375840365,-0.261536846064704,1.54687901571612,-1.32195960337453,9.41084090596203,0.722121056322033,2.3139085015502,-1.4804898505666,4.26329774669771,4.91473311994238,-1.08772608177354,-1.30273871668173,0.86316921805468,5.68582116973775,6.38030714664995,-1.67748695785369,0.835004637084523,2.57080675723005,6.69521270728792,0.465644214438648,2.46055799440695,3.25459372549085,2.70701975288474,0.471072909546196,8.77765753846043,4.98648425910082,0.743288957272739,1.00290348037249,3.08740358037041,-0.603895897371903,-2.21619028286649,0.697819363287671,3.69454477992888,0.971153317502186,5.6075899185025,4.47625291685906,1.45399371289886,-0.104297698840571,-0.407778512799475,-0.45147888635325
"13",0.0827761000966958,-1.92214467947887,-1.92446624001224,-0.180348938627364,0.600491116927427,2.60356135822669,-0.697060546654911,-0.941449809661323,0.0732887117070825,9.57955025060972,4.15752644354161,-0.386824794064704,1.54687901571612,-1.34149560237453,9.80190084494306,0.383235019071699,2.55503811137301,-1.4804898505666,3.57969975108528,5.34025550511604,-1.08772608177354,-1.32213320168173,1.76959748790345,5.64511360873791,7.40214029516876,-1.67748695785369,0.835004637084523,2.55424134909198,6.88620179921059,0.465644214438648,2.85535839398485,3.41720466332184,2.83154558254985,0.471072909546196,8.07177752091688,5.35027551425302,0.65952187818282,1.00290348037249,3.34832230461778,-0.603895897371903,-2.45000112393991,0.697819363287671,3.69454477992888,0.971153317502186,5.45605082324813,4.09500485059057,1.45399371289886,-0.104297698840571,-0.407778512799475,-0.45147888635325
"14",0.338928249048071,-1.92214467947887,-1.92446624001224,0.419271179102858,0.600491116927427,3.67238612829267,-0.697060546654911,1.04264988133868,0.963198637707083,6.98403554649726,4.51751464029343,-0.514125401064704,1.54687901571612,-1.34149560237453,10.4099105670506,0.741228610970441,2.37483040994869,-1.4804898505666,4.15213261895437,4.89431126685648,-1.08772608177354,-1.32213320168173,0.930054881230102,5.70752892300361,6.6633831673231,-1.67748695785369,0.918316229496009,2.34029379943907,6.69176906087716,0.465644214438648,2.41676657666496,3.36310567054717,2.77278970179349,0.471072909546196,8.82025716197284,5.03078628046572,0.67652228468123,1.00290348037249,3.08546714849458,-0.603895897371903,-2.33868044888908,0.697819363287671,3.69454477992888,0.971153317502186,5.67414609146602,4.42480447506392,1.45399371289886,-0.104297698840571,-0.407778512799475,-0.45147888635325
"15",-0.211058427746346,-1.92214467947887,-1.92446624001224,0.221095320976198,-2.45065293407257,3.27155311398454,-0.697060546654911,1.04264988133868,-0.603540919292918,7.14274999408204,5.04232746540299,-0.581303738358932,1.54687901571612,1.06631617762547,9.33738253497719,1.99917782352939,3.16269855882902,-1.4804898505666,4.67303377403372,3.50669233116463,1.54197351722646,1.06823701431827,0.713176117702564,6.37135146634105,5.69245862489867,-1.67748695785369,1.98152887168452,2.22503937743815,6.12897805085582,0.465644214438648,3.5188566866751,2.91804793832084,2.0842599562024,0.471072909546196,9.06363125042181,6.05131116118178,1.76520074754259,1.00290348037249,2.41100284618751,-0.603895897371903,-2.45875108952783,0.697819363287671,4.28275297462868,0.971153317502186,5.16048563911917,5.6494608913034,1.45399371289886,0.00194699464007539,-0.407778512799475,3.49005815964675
"16",-0.405866476235185,-1.92214467947887,-1.92446624001224,-0.160007150021637,0.600491116927427,2.6136363201142,-0.697060546654911,-0.941449809661323,0.938130751707083,9.70240274465012,5.29547656949877,-0.768223449064704,1.54687901571612,0.465584232625474,9.8634474335614,0.755346297760628,2.75491821837554,-1.4804898505666,4.43291384460596,5.23332241480503,0.893808123226465,-1.05545903968173,1.54813337541225,5.83219777854018,7.65134283305881,-1.67748695785369,1.63350020027214,2.68400211715917,7.20582143300351,0.465644214438648,3.56401076474195,3.18665978727896,2.31589004973109,0.471072909546196,8.52239090332056,5.74833706265157,1.6068577068095,1.00290348037249,2.8241665156264,-0.603895897371903,-2.45875108952783,0.697819363287671,3.69454477992888,0.971153317502186,5.54367939376209,5.17301986729596,1.45399371289886,-0.104297698840571,-0.407778512799475,-0.45147888635325
"17",0.358964984275278,-1.92214467947887,-1.92446624001224,0.152691712586394,0.981884122927426,-2.80345612383817,-0.697060546654911,-0.941449809661323,0.599714301707083,9.33086930329098,4.33458753263231,-0.895020891064704,1.54687901571612,-1.35614760037453,10.1425788219148,0.383235019071699,2.60755773655818,-1.4804898505666,3.07542908146329,4.69307766564484,-1.08772608177354,-1.33667906468173,1.26563215382305,5.67750569116631,7.78365491489874,-1.67748695785369,1.16172103138448,2.2096749064543,7.07378516638135,0.465644214438648,2.73203341678743,3.17175659348389,2.98614922192796,0.471072909546196,7.53555342971402,5.00157202743857,1.07527487422153,1.00290348037249,3.51928541798041,-0.603895897371903,-2.41507322829839,0.697819363287671,3.69454477992888,0.971153317502186,5.68133902141781,4.01698405197489,1.45399371289886,-0.104297698840571,-0.407778512799475,-0.45147888635325
"18",0.328016564425396,-1.92214467947887,-1.92446624001224,0.0632763471099296,0.981884122927426,2.66355456873037,-0.697060546654911,-0.941449809661323,-0.578476304292918,8.25754328703369,3.20864729842383,-1.0223214970647,1.54687901571612,-1.48313158937453,9.99879722333969,0.383235019071699,2.52236285651544,-1.4804898505666,3.36730582494783,5.15027726386157,-1.05068805977354,-1.49183494068173,1.81046009265361,5.6924222229864,7.39462722296195,-1.67748695785369,0.952969758084523,2.47442767461571,6.6916702333053,0.465644214438648,2.68016970763203,3.48862023994513,3.03510898577748,0.471072909546196,8.32674425552289,5.39641888787079,0.628402285438652,1.00290348037249,3.4186173992186,-0.603895897371903,-2.45875108952783,0.697819363287671,3.69454477992888,0.971153317502186,5.3937103899735,4.07812985269482,1.45399371289886,-0.104297698840571,-0.407778512799475,-0.45147888635325
"19",-0.0642789606829643,-1.92214467947887,-1.92446624001224,-0.176860880788083,0.981884122927426,2.86160479693773,-0.697060546654911,-0.941449809661323,0.812791325707083,9.8883413112364,4.64015447296121,-1.1526410900647,1.54687901571612,-1.04357162937453,10.0206351227027,0.383235019071699,2.65125817261517,-1.4804898505666,3.67067132447403,5.3712301637232,-0.717345856773535,-1.02636731268173,1.70986506271953,5.8966440201286,7.49814942932777,-1.67748695785369,1.1312969126402,2.44402538739331,7.08651028231151,0.465644214438648,3.0641096918595,3.38039653787328,2.68607288796365,0.471072909546196,8.03202014303575,5.43865962359267,0.562477802212934,1.00290348037249,3.11265799343398,-0.603895897371903,-2.45875108952783,0.697819363287671,3.69454477992888,0.971153317502186,5.631838925879,4.27260848943679,1.45399371289886,-0.104297698840571,-0.407778512799475,-0.45147888635325
"20",-0.119904440180254,-1.70348988747887,-1.70550587401224,0.158912572723726,0.600491116927427,0.23428358824464,-0.697060546654911,-0.941449809661323,0.812791325707083,9.6013118102447,4.75524212126367,-1.2849733410647,1.54687901571612,-0.135147712374526,9.89281684282044,0.383235019071699,2.64974077427244,-1.4804898505666,4.33183258348037,5.59857478933449,-0.643269811773535,-0.851816951681726,1.54698662541741,5.91692410407971,7.72788036668279,-1.67748695785369,1.45615607533703,2.98301691079389,7.17875492314324,0.465644214438648,3.19469275147731,3.59151067252624,3.93061750284094,0.471072909546196,7.55765411544008,5.46482816198488,0.56995080092601,1.00290348037249,3.23058397712728,-0.603895897371903,-2.45875108952783,0.697819363287671,3.69454477992888,0.971153317502186,5.68457512771787,4.38665477161402,1.45399371289886,-0.104297698840571,-0.407778512799475,-0.45147888635325
"21",2.9742667229294,1.17025879652113,1.17225893298776,3.76564651270574,0.219098109927426,1.09160639399721,-0.435432470225225,-0.941449809661323,-0.127254370292918,7.48862204894265,3.81763772423269,-1.27146370046691,1.54687901571612,0.118820264625474,9.74972318062719,0.931648756105599,4.23278472603328,-1.4804898505666,5.77674948711191,6.18155997746087,-0.0876994737735353,0.127604515318275,1.55660041404176,5.29355086323623,7.42997441632137,-1.67748695785369,1.44941518121142,3.01735632318123,6.93667356839068,-2.99443556856135,3.22760511715828,3.11442297304714,4.35426946635741,-2.9139994424538,7.26632911916427,4.01424484520503,1.91872950045644,2.13750674190104,2.76591753035741,-0.603895897371903,-2.45875108952783,0.697819363287671,3.69454477992888,0.971153317502186,5.78413298866934,6.09015228057437,1.45399371289886,1.2427384751709,-0.407778512799475,-0.45147888635325
"22",2.64140935297313,1.17025879652113,1.17225893298776,4.11388677451939,0.219098109927426,0.689957522087831,-0.678037211725056,-0.941449809661323,-1.94467604929292,6.88394005642949,2.86978622100516,-1.09913085194601,1.54687901571612,1.20306816462547,9.56598462927349,1.22535376789232,4.62291198498145,-0.706792210566599,6.20349086295213,5.48319155978826,1.57901153922646,1.20884702731827,0.915454956464471,5.69509325637627,8.00118505865502,-1.67748695785369,1.96214006114918,3.15885255098933,6.84294050489937,-2.99443556856135,3.39527537778057,2.76706071318136,4.45424199728461,-2.9139994424538,7.73658276682986,4.41080387914355,2.61836312204074,2.59150391718804,2.76048058312021,-0.603895897371903,-2.45875108952783,0.697819363287671,4.19005051540353,0.971153317502186,5.36290354645457,6.78369034775248,1.45399371289886,2.00237116066338,-0.407778512799475,-0.45147888635325
"23",1.12208613848276,-0.360324741478869,-0.360463628012241,2.03575067833894,0.219098109927426,3.64059470811612,-0.295879839794351,-0.941449809661323,-0.503272648292918,6.84155187316401,3.73285153699368,-1.6155523860647,1.54687901571612,-0.325623695374526,9.73561071565742,1.01272911412513,4.05131939969019,-1.0363420845666,4.89480439304882,5.41134452520604,-0.439560687773535,-0.313620006681726,2.52419747479734,5.33138237285073,7.98108618760446,-1.67748695785369,1.47338571995967,2.97023070475985,6.76498504199148,-2.99443556856135,2.89495279502608,2.98456968292661,4.53265638085143,-2.9139994424538,7.8050311135047,3.90932916134778,1.46593474568803,1.7082204507014,2.97442881025139,-0.603895897371903,-2.45875108952783,0.697819363287671,3.69454477992888,0.971153317502186,5.99671617163717,5.97537414083015,1.45399371289886,0.298421421620382,-0.407778512799475,-0.45147888635325
"24",0.92203286577901,-0.610215931478869,-0.610704046012241,1.74973076870408,0.219098109927426,3.41098952192335,-0.25811319659006,-0.941449809661323,-0.628612074292918,6.99737728825,3.16197573820936,-1.6155523860647,1.54687901571612,-0.701691660374526,9.5544248513291,0.765377771382626,3.85262363786581,-0.781248468566599,3.95839089355993,5.17118920580314,-0.865497946773535,-0.686963833681726,2.2905015788904,5.2335224312539,8.21681115215321,-1.67748695785369,1.13476868536618,3.10706626490956,6.60907483075811,-2.99443556856135,2.75691141693223,2.86938288785213,4.66643015279611,-2.9139994424538,7.76831388939789,3.6812921772524,1.37001405506803,1.68955700076143,3.16072466692451,-0.603895897371903,-2.45875108952783,0.697819363287671,3.69454477992888,0.971153317502186,5.94751952695627,5.80092485930346,1.45399371289886,0.0978684772213657,-0.407778512799475,-0.45147888635325
"25",0.628643696330497,-0.610215931478869,-0.610704046012241,1.41171636101705,0.219098109927426,3.02075149701443,-0.562926465507304,-0.941449809661323,0.988266522707082,8.31270401348645,5.45460682575659,2.0454721669353,1.54687901571612,-0.716343659374526,9.0741582327464,0.93404969258665,3.79350843592741,-0.767652108566599,4.18724143867745,5.75423194888907,-0.865497946773535,-0.701509696681726,2.41132133601121,4.71642456857019,8.90858677918107,-1.67748695785369,0.829262489012421,3.50928549888384,6.96807223220899,-2.99443556856135,2.71959329800045,2.85316217414414,3.87884011073143,-2.9139994424538,7.32687818963614,3.44769176302825,1.33394487334527,1.52614480347791,3.21841248310246,-0.603895897371903,-2.45875108952783,0.697819363287671,3.69454477992888,0.971153317502186,5.95078045940169,5.66476251097604,1.45399371289886,0.841307479635547,-0.407778512799475,-0.45147888635325
"26",1.11720085293313,-0.610215931478869,-0.610704046012241,2.08356682544527,0.219098109927426,3.85094558627876,-0.490182531698785,1.04264988133868,-1.63132748329292,5.96433574492621,3.03171816170074,2.0454721669353,1.54687901571612,-0.730995658374526,9.27226308606281,1.14316334729412,3.51044335706924,-0.770889337566599,4.84687393992349,4.97982675687345,-0.865497946773535,-0.716055560681725,1.52762248597088,4.70601332345233,7.32285325173718,-1.67748695785369,0.91408238806927,3.71773719800668,6.27555676940525,-2.99443556856135,1.79540749974913,2.82232874771988,4.64507419835137,-2.9139994424538,8.19348347654281,3.28017681787123,1.2209099936355,1.69315785237675,3.38801715822513,-0.603895897371903,-2.39520165978414,0.697819363287671,3.69454477992888,0.971153317502186,5.49600857076596,5.70511090109749,1.45399371289886,0.774902960190953,-0.407778512799475,-0.45147888635325
"27",0.943593300447573,-0.610215931478869,-0.610704046012241,2.06310468591209,0.219098109927426,4.14090904495258,-0.48199339458778,1.04264988133868,1.00080373470708,5.41453602191062,5.64716347960248,2.30479259643339,1.54687901571612,-0.735879657374526,9.8232843284291,1.46559570216819,3.68302029700964,-0.767652108566599,4.84883216246392,5.81825914873927,-0.865497946773535,-0.720904181681726,1.62785348851283,4.81557786601237,8.03113955380222,-1.67748695785369,0.981727685725324,3.24612576569677,6.63785611697777,-2.99443556856135,2.14156993404245,2.90204645038844,4.07896384856853,-2.9139994424538,8.22731436117816,3.20764109318472,1.36088960324608,1.5039067739551,3.03956919954435,-0.603895897371903,-2.29079011573847,0.697819363287671,3.69454477992888,0.971153317502186,5.9543965052689,5.77659195470041,1.45399371289886,0.800013263357682,-0.407778512799475,-0.45147888635325
"28",2.66755200825832,1.17025879652113,1.17225893298776,4.11381331976431,0.219098109927426,3.66349565517263,-0.697060546654911,1.04264988133868,1.00080373470708,5.06023433631062,6.38568106899797,3.17888643953669,1.54687901571612,1.25679215962547,10.0682663457697,2.19566450356385,4.21620857078456,-0.677657152566599,6.13159727845623,5.13688602972999,1.56049252822646,1.27187910131827,1.97515679213459,5.38948254453529,8.15102836292636,-1.67748695785369,1.49083410579035,3.50774922644445,6.77614118895895,-2.99443556856135,2.78879777127688,2.79903182373711,3.68916492012991,-2.9139994424538,8.20752132033527,4.12741502481326,2.54250699063838,2.33003577290814,2.31780889101248,-0.603895897371903,-2.45875108952783,0.697819363287671,4.41118268889833,0.971153317502186,5.48404104847305,6.88990716426126,1.45399371289886,2.19787937310597,-0.407778512799475,-0.45147888635325
"29",0.811852459824986,-0.860107121478869,-0.860944464012241,1.85645261725968,0.219098109927426,4.21768756014352,-0.39870114140596,1.04264988133868,-0.641146017292918,6.03486568426091,3.01530790667487,1.6575323749353,1.54687901571612,-0.872631645374526,9.498770811649,1.18410862970402,3.54679239655525,-1.2279860185666,4.66772476757389,5.12357097040072,-0.921054980773535,-0.856665573681726,2.00470586204708,4.65952923999594,6.9713589465673,-1.67748695785369,0.937103795723526,3.60801917854991,6.39193654124709,-2.99443556856135,1.79399101534822,2.90293824037763,4.52769494012472,-2.9139994424538,8.11977108778969,3.15417445501097,0.460158042929206,1.55428106703081,3.39199884549,-0.603895897371903,-2.24807279723482,0.697819363287671,3.69454477992888,0.971153317502186,5.73084452239907,5.73069404352047,1.45399371289886,0.547761199333645,-0.407778512799475,-0.45147888635325
"30",0.551220686065043,-1.01628911547887,-1.01734472501224,1.85039597183948,0.219098109927426,3.87207427354643,-0.626551777759981,1.04264988133868,-0.428066813292918,6.30749183790744,3.5629629445309,1.5287222749353,1.54687901571612,-1.23893161137453,8.6650585375257,1.1060911010756,3.43362304837569,-0.740459388566599,4.59886169659866,4.92338629106323,-1.08772608177354,-1.22031215768173,1.31905906717499,4.670511026257,7.42705160384229,-1.67748695785369,0.926180948694318,3.65728303559763,6.35550258095077,-2.99443556856135,1.85391677661806,2.61371114500609,4.45629754644685,-2.9139994424538,8.30805585079622,2.97344953600042,0.960518846120454,1.46585165672968,3.30994753116905,-0.603895897371903,-2.1443125369081,0.697819363287671,3.69454477992888,0.971153317502186,5.72045980146466,5.6691833326843,1.45399371289886,0.456938873404923,-0.407778512799475,-0.45147888635325
"31",-0.18763260595807,-1.92214467947887,-1.92446624001224,1.47777056169756,0.600491116927427,-1.43510251089352,-0.556778767576931,1.04264988133868,-0.904360991292918,5.71431167314969,2.81311587983283,1.3994090109353,1.54687901571612,-1.48313158937453,8.81892035932564,0.383235019071699,3.21694105011318,-0.819447766566599,3.67185123121133,4.81648727439931,-1.08772608177354,-1.49183494068173,1.61912363737553,4.52046468260464,7.77301030193858,-1.67748695785369,1.51469122192365,3.38138587551906,6.3168178752974,-2.99443556856135,1.36361937434346,2.3225883059615,4.85238057214347,-2.9139994424538,7.91108197204043,2.52541347254596,1.08515380089139,1.30014172922855,3.84490869735624,-0.603895897371903,-1.91579610294811,0.697819363287671,3.69454477992888,0.971153317502186,5.83778992367825,5.47765010724947,1.45399371289886,0.59307015092934,-0.407778512799475,-0.45147888635325
